estado,municipio,businesses,employees,Payroll,expenditures,income,payroll_employee_day,profits_biz_day,sales_employee_day,employees_unit
SLP,Villa de Ramos,530,2858,7.802746303,294.9865707,346.1988256,7.583728232,227.513148,336.4812472,5.39245283
SLP,Villa de Reyes,365,2411,30.46836459,743.253406,909.6167922,35.10342019,1034.208688,1047.993908,6.605479452
SLP,Villa Hidalgo,94,668,28.15159742,410.3682588,547.4050788,117.0641942,3217.648422,2276.301891,7.106382979
SLP,Villa Juarez,86,553,5.159121467,62.16159238,81.88824465,25.91481548,470.5274808,411.3333567,6.430232558
SLP,Xilitla,189,1541,31.97713959,663.1999468,829.7193216,57.64139374,1977.399107,1495.63653,8.153439153
SLP,Zaragoza,140,831,5.174810635,140.792339,185.0713502,17.29780263,775.8769954,618.6366835,5.935714286
Sinaloa,Ahome,4535,54171,2100.118326,73867.51424,85692.05296,107.6897605,5956.401076,4394.112725,11.94509372
Sinaloa,Angostura,407,3042,98.70848619,1709.508789,2078.164324,90.13485845,1842.390451,1897.659,7.474201474
Sinaloa,Badiraguato,90,626,10.16683885,289.1310313,344.6377219,45.11376843,1399.37814,1529.276366,6.955555556
Sinaloa,Choix,166,954,15.19516703,473.6662115,573.557731,44.24402235,1417.274973,1670.037651,5.746987952
Sinaloa,Concordia,147,925,12.05496607,237.290522,281.0800081,36.20109931,599.6696908,844.0841085,6.292517007
Sinaloa,Cosala,144,965,10.99821582,350.8478857,437.3634439,31.65865234,1456.738859,1258.96213,6.701388889
Sinaloa,Culiacan,9127,141367,5885.743277,156033.6968,181693.2976,115.6513676,6018.120085,3570.165628,15.48887915
Sinaloa,El Fuerte,627,4276,107.074843,2115.158713,2516.436508,69.55802605,1303.397801,1634.729049,6.819776715
Sinaloa,Elota,316,3350,97.70933133,2140.642156,2624.012589,81.01934605,3390.129235,2175.798167,10.60126582
Sinaloa,Escuinapa,661,5482,98.72100692,2318.372411,3077.870102,50.0228054,2776.839316,1559.583942,8.293494705
Sinaloa,Estatal,28292,337409,12435.35859,370991.6323,432681.0485,102.3762341,4835.883876,3562.121346,11.9259508
Sinaloa,Guasave,3032,29791,883.7361903,23816.67832,28192.97803,82.40148874,3199.724708,2628.774726,9.825527704
Sinaloa,Mazatlan,5773,62552,2217.908417,76028.32117,88343.75792,98.49176226,4858.598618,3923.125201,10.83526763
Sinaloa,Mocorito,218,1584,46.66729282,837.6459273,1008.137979,81.83798545,1577.787445,1767.918734,7.266055046
Sinaloa,Navolato,1058,9931,306.8757638,6991.268227,8626.762473,85.83553289,3488.28629,2412.972419,9.38657845
Sinaloa,Rosario,354,2841,76.63192182,1853.766613,2250.164128,74.92659257,2509.146216,2200.090078,8.025423729
Sinaloa,Salvador Alvarado,1195,12784,429.5239001,21010.03535,23826.03522,93.32931357,5547.36396,5177.051875,10.69790795
Sinaloa,San Ignacio,130,748,8.932294135,170.3236829,202.6235071,33.17102694,499.3061977,752.4640043,5.753846154
Sinaloa,Sinaloa,303,2013,28.59235616,747.7643193,912.1162919,39.45514733,1244.587609,1258.646978,6.643564356
Sonora,Aconchi,29,221,6.304963504,104.9935673,127.2075375,79.24790729,1523.851211,1598.888103,7.620689655
Sonora,Agua Prieta,745,8584,252.7516463,5080.585894,6134.307638,81.79029664,2986.465688,1985.058648,11.52214765
Sonora,Alamos,154,1065,12.75489433,386.3051616,472.5326764,33.26785168,1325.263718,1232.479594,6.915584416
Sonora,Altar,123,2554,158.8507342,1467.093378,1786.405384,172.7690053,3623.78664,1942.927634,20.76422764
Sonora,Arivechi,8,47,0.089210662,5.978069134,6.846872166,5.272497727,270.6917954,404.6614755,5.875
Sonora,Arizpe,25,173,2.091990013,54.3809777,67.96558836,33.59007728,1276.95785,1091.290757,6.92
Sonora,Atil,13,68,0.323388648,9.004709775,11.00770467,13.21032059,358.8902232,449.6611384,5.230769231
Sonora,Bacadehuachi,8,47,0.187342389,17.4829345,19.68608852,11.07224523,699.934592,1163.480409,5.875
Sonora,Bacanora,5,39,0.41259931,6.216673194,7.805221302,29.38741522,653.304888,555.9274432,7.8
Sonora,Bacerac,12,61,0.227487187,21.44324321,23.69518241,10.35916152,468.6231505,1079.015592,5.083333333
Sonora,Bacoachi,10,70,0.327849181,11.11843053,12.69812606,13.00988814,347.7350969,503.8938913,7
Sonora,Bacum,168,1107,6.032870987,292.0954604,348.2241451,15.13818877,828.3037981,873.7933983,6.589285714
Sonora,Banamichi,13,84,1.081679271,40.02842473,48.23956863,35.76981717,1523.389877,1595.22383,6.461538462
Sonora,Baviacora,25,206,5.426238488,163.8431841,192.4684516,73.16934315,2577.669889,2595.313533,8.24
Sonora,Bavispe,9,43,0.062447463,9.448202106,11.99001253,4.034073842,765.2354828,774.5486132,4.777777778
Sonora,Benito Juarez,264,1639,27.2605479,1124.242684,1228.89376,46.20118619,814.2942808,2082.729578,6.208333333
Sonora,Benjamin Hill,45,285,2.642865848,104.6512224,117.8263643,25.7589264,650.1404965,1148.40511,6.333333333
Sonora,Caborca,761,13720,758.5537945,10191.01026,12400.04754,153.5782707,5294.508241,2510.537645,18.02890933
Sonora,Cajeme,3776,55306,1878.114143,70650.7117,79041.53015,94.32943497,4791.00776,3969.90934,14.6467161
Sonora,Cananea,267,3676,182.6075334,2819.480446,3554.540907,137.9877988,5747.533575,2685.996937,13.76779026
Sonora,Carbo,49,307,2.990787428,120.1215835,140.4407418,27.06105165,982.3339506,1270.726944,6.265306122
Sonora,Cucurpe,8,37,0.23863852,4.860260979,5.489210889,17.91580478,135.5247883,412.1029196,4.625
Sonora,Cumpas,45,336,7.897373813,193.352282,220.1833762,65.28913536,1168.748174,1820.299076,7.466666667
Sonora,Divisaderos,7,35,,8.716828789,9.666015876,,376.6615427,767.1441172,5
Sonora,Empalme,462,4368,96.8047191,2394.464369,2808.865416,61.56181262,1909.549829,1786.264637,9.454545455
Sonora,Estatal,23761,319052,11896.28632,341502.5289,396962.4173,103.57321,5092.799362,3456.092992,13.42754935
Sonora,Etchojoa,362,2348,26.767659,778.0385655,960.0129373,31.66720968,1190.966182,1135.733647,6.486187845
Sonora,Fronteras,61,450,5.421777955,52.28022455,72.31010445,33.46776515,665.2141138,446.3586694,7.37704918
Sonora,General Plutarco Elias Calles,165,2046,97.81502985,1759.253676,2160.015133,132.7998124,5100.108203,2932.571865,12.4
Sonora,Granados,6,43,0.394757177,19.24134269,21.46435858,25.50110965,846.4160713,1386.586472,7.166666667
Sonora,Guaymas,1454,17663,633.5651972,29506.23203,33647.45451,99.63784892,6701.163987,5291.578521,12.14786795
Sonora,Hermosillo,6799,111697,4775.752259,128801.3197,152168.1001,118.7675452,7595.491226,3784.248163,16.42844536
Sonora,Huachinera,5,33,,8.786853893,10.86129022,,1152.464624,914.2500182,6.6
Sonora,Huasabas,13,99,3.296333944,71.92356322,95.4116428,92.48972907,4314.475565,2677.094355,7.615384615
Sonora,Huatabampo,655,6016,93.958899,3755.176645,4504.419302,43.38380014,2778.981162,2079.833085,9.184732824
Sonora,Huepac,10,57,0.191802922,13.06875938,19.32670759,9.34712097,1685.040359,941.8473485,5.7
Sonora,Imuris,71,755,24.79610338,534.7428227,678.7241553,91.22922507,4662.958891,2497.145531,10.63380282
Sonora,La Colorada,2,16,0.191802922,4.865448024,8.004877373,33.29911846,4093.925593,1389.735655,8
Sonora,Magdalena,256,3213,120.5793604,8771.046374,9590.979801,104.246084,7588.47728,8291.81779,12.55078125
Sonora,Mazatan,25,144,1.112903003,54.92302388,66.9965909,21.46803632,1217.851558,1292.37251,5.76
Sonora,Moctezuma,76,617,23.38880519,627.8347157,742.7285672,105.2980605,3344.482687,3343.816708,8.118421053
Sonora,Naco,55,518,11.00190483,221.5023742,250.1610697,58.99777367,891.7571046,1341.490078,9.418181818
Sonora,Nacori Chico,9,55,0.466125707,28.2149302,32.74625759,23.54170235,1254.691877,1653.851393,6.111111111
Sonora,Nacozari de Garcia,110,1365,55.99530198,679.0100997,846.4459025,113.9505535,2814.154061,1722.519134,12.40909091
Sonora,Navojoa,1448,18025,614.5432539,22248.49301,25590.38438,94.70538664,5232.02139,3943.656091,12.44820442
Sonora,Nogales,1852,22984,746.5817238,22337.58829,25999.02977,90.2296433,4371.939887,3142.165295,12.41036717
Sonora,Onavas,3,22,,2.686889207,3.458043135,,714.0314148,436.621608,7.333333333
Sonora,Opodepe,17,119,1.27571246,37.33634848,53.6196342,29.77853548,2452.217853,1251.625448,7
Sonora,Oquitoa,3,16,0.111513327,1.947735323,2.111030182,19.35995259,47.94586289,366.4982954,5.333333333
Sonora,Pitiquito,91,652,13.16972391,238.1605685,288.3459586,56.1082307,1129.904339,1228.467785,7.164835165
Sonora,Puerto Peñasco,796,10620,433.1802092,6198.126916,7836.144035,113.303047,4204.483911,2049.629639,13.34170854
Sonora,Quiriego,16,97,0.234177987,13.37738854,17.1464633,6.706127908,613.6973569,491.0212859,6.0625
Sonora,Rayon,17,84,0.680231294,49.96680257,61.43816591,22.49442111,1763.25687,2031.685381,4.941176471
Sonora,Rosario,39,210,2.250338937,92.7962315,100.0809328,29.76638806,358.5728156,1323.821862,5.384615385
Sonora,Sahuaripa,53,470,10.17447595,195.5801178,259.3133039,60.13283658,2807.060283,1532.584538,8.867924528
Sonora,San Felipe de Jesus,2,16,,3.18743903,3.950528108,,1059.845941,685.8555743,8
Sonora,San Ignacio Rio Muerto,103,758,6.795622143,286.0499597,332.0786242,24.90333532,1058.06479,1216.940136,7.359223301
Sonora,San Javier,2,14,,3.488287629,4.727855741,,1721.622378,938.0666153,7
Sonora,San Luis Rio Colorado,1731,20392,681.2326839,16524.04184,18962.17554,92.79683262,2819.341765,2583.008524,11.78047371
Sonora,San Miguel de Horcasitas,43,442,17.362625,199.9372354,214.9310906,109.1165473,-153.021307,1350.748432,10.27906977
Sonora,San Pedro de la Cueva,11,80,1.126284602,19.52922368,23.37839477,39.10710423,687.5975998,811.7498186,7.272727273
Sonora,Santa Ana,138,1493,71.98185253,1543.72159,1904.149224,133.9247089,5806.074497,3542.73503,10.81884058
Sonora,Santa Cruz,15,109,1.121824069,42.96169857,49.88739673,28.58878871,1074.791499,1271.340386,7.266666667
Sonora,Saric,9,49,0.078059329,9.821669331,12.76734017,4.425132021,885.0652796,723.7721183,5.444444444
Sonora,Soyopa,2,16,,1.024441348,1.916698273,,1239.245729,332.7601169,8
Sonora,Suaqui Grande,7,47,0.430441442,11.34406698,14.66007971,25.43980153,1145.067972,866.4349711,6.714285714
Sonora,Tepache,15,88,0.735987958,34.98661719,39.90193114,23.23194311,773.9492588,1259.530655,5.866666667
Sonora,Trincheras,19,109,0.675770761,15.74786802,18.30979267,17.22147709,275.7534935,466.6104147,5.736842105
Sonora,Tubutama,3,14,0.345691313,11.577484,12.55171161,68.58954632,581.9780557,2490.41897,4.666666667
Sonora,Ures,70,506,7.643123427,215.1326831,263.1413763,41.95829725,1601.808323,1444.561793,7.228571429
Sonora,Villa Hidalgo,13,88,0.269862251,33.92846005,38.71730512,8.51837914,965.5946212,1222.137157,6.769230769
Sonora,Villa Pesqueira,7,49,0.107052794,4.359711156,5.175085338,6.068752486,281.0799163,293.3721847,7
Sonora,Yecora,30,235,5.446310887,156.5372315,174.1985902,64.37719725,1131.022939,2059.08499,7.833333333
Tabasco,Balancan,448,3163,44.61259621,1328.856053,1682.875253,39.17922174,1918.44372,1477.917635,7.060267857
Tabasco,Cardenas,2734,24133,586.0138657,16814.66921,21510.38556,67.45188305,4175.508496,2475.907305,8.826993416
Tabasco,Centla,906,5222,66.72632699,1793.570293,2283.653182,35.49423751,1298.002706,1214.760831,5.763796909
Tabasco,Centro,7971,100567,3236.057633,118481.7205,147117.1436,89.38368432,8851.310112,4063.54701,12.61661021
Tabasco,Comalcalco,1672,13385,272.9997719,8109.736112,10300.93789,56.65541275,3186.805569,2137.744966,8.005382775
Tabasco,Cunduacan,720,5279,112.7674226,2710.255816,3500.997397,59.33753372,2615.641043,1842.203594,7.331944444
Tabasco,Emiliano Zapata,566,4599,122.7225695,2827.817106,3654.566579,74.12394572,3455.177189,2207.343734,8.125441696
Tabasco,Estatal,21305,201009,5139.642778,173398.7958,217911.3203,71.0256033,5133.495222,3011.353835,9.434827505
Tabasco,Huimanguillo,1250,8517,109.41325,4038.789499,5346.344056,35.68459486,2662.536236,1743.683892,6.8136
Tabasco,Jalapa,166,1030,12.27062304,410.3375475,523.156937,33.09229516,1682.542945,1410.887101,6.204819277
Tabasco,Jalpa de Mendez,481,3974,50.87745302,1494.327977,1908.453535,35.56272229,2097.759903,1333.985863,8.261954262
Tabasco,Jonuta,187,1166,8.930455349,404.8599151,549.6599632,21.27514615,2018.264896,1309.462462,6.235294118
Tabasco,Macuspana,1360,9419,153.1365353,5046.604604,6823.982317,45.16182872,3317.486066,2012.475468,6.925735294
Tabasco,Nacajuca,542,3972,43.78397319,1574.129303,1963.47277,30.61987607,1771.010118,1373.1347,7.328413284
Tabasco,Paraiso,660,5095,120.6475107,3003.658166,3804.955979,65.77663872,2864.689825,2074.449885,7.71969697
Tabasco,Tacotalpa,248,1590,29.14418857,576.8165456,745.1888756,50.91577319,1559.454989,1301.867358,6.411290323
Tabasco,Teapa,637,4808,102.2380749,2389.19089,3062.06539,59.06710745,2488.384901,1769.080116,7.547880691
Tabasco,Tenosique,749,5080,67.30052772,2393.456303,3133.481009,36.80037605,2494.897561,1713.408251,6.782376502
Tamaulipas,Abasolo,158,950,23.09631855,903.5388512,1163.799051,67.53309517,4169.54785,3402.921203,6.012658228
Tamaulipas,Aldama,237,1808,63.96508897,1379.227156,1797.574952,98.27478025,4153.57135,2761.760927,7.628691983
Tamaulipas,Altamira,1482,16775,811.1095231,27739.40005,33688.04811,134.3118932,9629.514428,5578.414988,11.31916329
Tamaulipas,Antiguo Morelos,55,303,2.783339079,85.58949597,126.5233849,25.51649321,1926.795447,1159.913686,5.509090909
Tamaulipas,Burgos,36,243,1.337711431,85.73862391,100.5195311,15.29162587,1037.283622,1149.057283,6.75
Tamaulipas,Bustamante,21,130,,9.367720127,14.77965574,,715.8644988,315.8046098,6.19047619
Tamaulipas,Camargo,159,1309,37.47840263,721.7717755,874.5099013,79.53145451,2013.621998,1855.763308,8.232704403
Tamaulipas,Casas,0,42,0.13489527,6.094361834,8.080339451,8.921644868,#DIV/0!,534.4139849,#DIV/0!
Tamaulipas,Ciudad Madero,1424,14161,558.3495102,39287.48997,46402.05606,109.5241058,12789.12409,9102.083197,9.944522472
Tamaulipas,Cruillas,14,85,0.175363852,72.43641162,78.87537786,5.730844821,1242.778252,2577.626727,6.071428571
Tamaulipas,El Mante,1311,13428,554.4847607,16067.99873,19584.97187,114.7032653,6276.99039,4051.437268,10.24256293
Tamaulipas,Estatal,29447,300416,12074.02151,372126.5355,458513.5222,111.6416856,7010.048674,4239.616641,10.2019221
Tamaulipas,Gomez Farias,36,217,4.570701412,104.3746455,126.9051972,58.50872263,1385.790913,1624.490491,6.027777778
Tamaulipas,Gonzalez,464,3434,98.14755049,2121.409575,2712.906273,79.39198739,2953.479093,2194.481875,7.400862069
Tamaulipas,Güemez,26,138,3.635427537,140.2896245,177.036338,73.17688279,3537.530549,3563.533374,5.307692308
Tamaulipas,Guerrero,47,421,10.76014607,177.8574382,233.5635116,70.99594925,2656.378685,1541.063022,8.957446809
Tamaulipas,Gustavo Diaz Ordaz,171,1326,35.60560662,1222.563283,1457.910951,74.58858434,3244.67286,3054.112098,7.754385965
Tamaulipas,Hidalgo,173,1159,34.36681839,548.7237134,703.4931995,82.3670271,1933.247716,1686.063655,6.699421965
Tamaulipas,Jaumave,92,580,7.342799219,298.1291222,419.2732167,35.16666292,3436.029446,2008.01349,6.304347826
Tamaulipas,Jimenez,93,594,8.269080075,291.9726237,366.3069165,38.66947286,1973.273976,1712.995307,6.387096774
Tamaulipas,Llera,95,592,7.920600627,235.7215646,296.267379,37.16498042,1538.748942,1390.143483,6.231578947
Tamaulipas,Mainero,7,25,0.078688908,4.593140567,6.062962477,8.74321197,552.0369058,673.6624974,3.571428571
Tamaulipas,Matamoros,4344,41115,1367.240006,43923.30599,53697.98789,92.37234357,5376.152227,3627.899245,9.464779006
Tamaulipas,Mendez,25,207,1.434386375,753.0737302,833.696605,19.24834105,8798.720931,11187.55509,8.28
Tamaulipas,Mier,62,433,4.761803045,107.4765067,131.7414861,30.54787686,873.7982255,845.146819,6.983870968
Tamaulipas,Miguel Aleman,420,3821,110.2071877,2785.026425,3548.812516,80.11805204,4322.611792,2579.903832,9.097619048
Tamaulipas,Miquihuana,26,126,0.321500394,15.06689292,18.46238417,7.0877512,328.4178271,407.0190515,4.846153846
Tamaulipas,Nuevo Laredo,3185,33234,1393.904305,45354.03945,55882.60677,116.5058796,7966.739072,4670.80289,10.43453689
Tamaulipas,Nuevo Morelos,30,183,0.460892174,39.05163668,44.30918044,6.995934637,444.1344064,672.5740808,6.1
Tamaulipas,Ocampo,83,547,9.022245335,202.1031559,252.7164074,45.81680548,1391.934611,1283.345558,6.590361446
Tamaulipas,Padilla,145,1027,12.95219421,399.3919647,504.3659067,35.03244134,1762.868731,1364.183454,7.082758621
Tamaulipas,Palmillas,15,63,0.24955625,9.106746232,12.0203173,11.003362,493.3360775,529.9963536,4.2
Tamaulipas,Reynosa,5170,53955,2422.955123,72333.69975,89800.90936,124.7415605,8083.093962,4623.241042,10.43617021
Tamaulipas,Rio Bravo,1328,11868,390.8365634,10595.93536,13160.48461,91.47768121,4546.755114,3080.291683,8.936746988
Tamaulipas,San Carlos,28,171,0.541829336,18.9641031,29.00419432,8.801646135,942.287886,471.1532541,6.107142857
Tamaulipas,San Fernando,610,4879,130.960825,3611.075913,4350.277123,74.56037497,2769.76496,2476.758172,7.998360656
Tamaulipas,San Nicolas,0,3,,0.929564162,0.999210877,,#DIV/0!,925.1952566,#DIV/0!
Tamaulipas,Soto la Marina,197,1513,64.97455524,998.5333493,1255.794149,119.2894089,2711.311969,2305.563174,7.680203046
Tamaulipas,Tampico,3446,46676,2117.017146,52153.16004,65823.3821,125.9877278,9312.89491,3917.275003,13.54497969
Tamaulipas,Tula,270,1760,26.03478719,444.6796348,629.0668826,41.09025755,1629.140541,992.8454586,6.518518519
Tamaulipas,Valle Hermoso,998,7615,202.540752,7136.572272,8426.009549,73.88223243,3025.20743,3073.615506,7.630260521
Tamaulipas,Victoria,2730,32128,1532.677814,38991.64748,48841.36269,132.5148896,8462.59401,4222.810381,11.76849817
Tamaulipas,Villagran,20,113,0.566560136,71.34032126,97.59501145,13.92724031,3567.795841,2399.090744,5.65
Tamaulipas,Xicotencatl,188,1241,20.74914084,678.0673471,832.4536841,46.44359576,1974.544861,1863.312929,6.60106383
Tlaxcala,Acuamanala de Miguel Hidalgo,44,227,7.254335645,167.4939589,218.1121962,88.77062708,2737.620059,2669.018554,5.159090909
Tlaxcala,Amaxac de Guerrero,180,608,2.537477277,76.35521666,120.2219508,11.59300657,637.7971746,549.2596439,3.377777778
Tlaxcala,Apetatitlan de Antonio Carvajal,201,952,36.9840201,532.6583249,703.9736125,107.9132239,1856.4299,2054.078001,4.736318408
Tlaxcala,Apizaco,2893,16197,756.2760424,14417.68729,18529.87576,129.7009807,3222.253353,3177.864858,5.598686485
Tlaxcala,Atlangatepec,13,178,15.94875703,409.4472319,578.8441189,248.8882183,32788.06197,9033.147923,13.69230769
Tlaxcala,Atltzayanca,144,576,2.452766351,64.60255568,94.78494906,11.82854143,534.907929,457.1033423,4
Tlaxcala,Benito Juarez,119,501,0.777800319,42.65135788,64.93960109,4.312487905,502.1111785,360.0554507,4.210084034
Tlaxcala,Calpulalpan,1010,4536,74.17981751,1964.90627,2571.67721,45.42659803,1464.772062,1574.856218,4.491089109
Tlaxcala,Chiautempan,2334,12732,280.8860279,6020.564177,8124.427876,61.28172844,2169.591631,1772.530255,5.455012853
Tlaxcala,Contla de Juan Cuamatzi,673,2838,8.667467907,215.9362026,311.3995556,8.483544658,358.2461822,304.7916721,4.216939079
Tlaxcala,Cuapiaxtla,198,927,8.883095718,470.3772825,606.8395031,26.6184098,1789.830596,1818.409155,4.681818182
Tlaxcala,Cuaxomulco,56,202,0.708491379,13.17136354,18.67949525,9.742730739,238.0773971,256.8687465,3.607142857
Tlaxcala,El Carmen Tequexquitla,426,1757,8.174604338,175.2355608,268.7512838,12.92386697,556.4757345,424.8897802,4.124413146
Tlaxcala,Emiliano Zapata,49,184,1.605657093,30.7245834,39.55398719,24.23999235,409.5094497,597.1314491,3.755102041
Tlaxcala,Españita,52,233,0.184823838,16.60849293,22.65104444,2.203431546,312.9128034,270.0410639,4.480769231
Tlaxcala,Estatal,24971,119167,2550.984819,52084.84322,68000.6451,59.46334927,1486.704251,1585.092189,4.77221577
Tlaxcala,Huamantla,1766,9132,239.142794,4738.273092,6201.522682,72.74261267,1925.422795,1886.383256,5.171007928
Tlaxcala,Hueyotlipan,204,832,9.422165246,241.614719,325.927644,31.45754956,1019.754355,1088.166547,4.078431373
Tlaxcala,Ixtacuixtla,567,2670,7.747199213,869.4486397,1038.523409,8.059924275,790.3565069,1080.444662,4.708994709
Tlaxcala,Ixtenco,185,746,2.703048632,53.67209731,79.70260558,10.06497108,350.2621567,296.7776496,4.032432432
Tlaxcala,La Magdalena Tlaltelulco,347,1584,29.79899339,633.837612,837.0829102,52.25693286,1388.459052,1467.948426,4.564841499
Tlaxcala,Lazaro Cardenas,70,269,1.732723482,40.61036079,58.38030496,17.89264232,636.3976463,602.853211,3.842857143
Tlaxcala,Mazatecochco,252,1143,5.486957693,87.68226687,122.295819,13.33468867,321.0603438,297.209631,4.535714286
Tlaxcala,Muñoz de Domingo Arenas,53,209,1.828985898,65.44087992,94.69685555,24.30869083,1437.473257,1258.59723,3.943396226
Tlaxcala,Nanacamilpa,348,1462,10.19611507,284.5530417,365.760594,19.37246365,566.8218172,694.9395691,4.201149425
Tlaxcala,Nativitas,412,1466,3.465446964,157.5050031,215.1867575,6.566331219,365.5360533,407.7360116,3.558252427
Tlaxcala,Panotla,298,1295,2.187082084,122.4211337,181.9534798,4.691295761,534.5382561,390.2906046,4.345637584
Tlaxcala,Papalotla de Xicohtencatl,693,3183,43.57221983,635.2047254,850.0546799,38.02511592,686.5389396,741.8356895,4.593073593
Tlaxcala,San Damian Texoloc,115,398,1.001129123,36.84757468,48.78912376,6.987221684,264.2613518,340.5159392,3.460869565
Tlaxcala,San Francisco Tetlanohcan,313,1240,1.63261057,59.62419942,85.94256273,3.657281742,219.0783878,192.523662,3.961661342
Tlaxcala,San Jeronimo Zacualpan,71,297,0.797052802,13.33902839,18.13992248,7.454665186,156.6448079,169.6588335,4.183098592
Tlaxcala,San Jose Teacalco,107,398,0.67383691,53.21424331,77.28003399,4.702937672,607.267751,539.3637213,3.719626168
Tlaxcala,San Juan Huactzinco,113,521,1.028082599,38.76927178,57.89212007,5.481353163,444.8074162,308.6592028,4.610619469
Tlaxcala,San Lorenzo Axocomanitla,111,441,0.207926818,28.95442953,42.06832286,1.30969273,322.9721351,264.9806177,3.972972973
Tlaxcala,San Lucas Tecopilco,75,332,0.831707271,16.35377133,24.60745454,6.958728843,274.8879976,205.8856638,4.426666667
Tlaxcala,San Pablo del Monte,1654,6284,36.88005669,1172.115934,1589.030781,16.30245097,638.2419574,702.4147665,3.799274486
Tlaxcala,Sanctorum de Lazaro Cardenas,152,717,3.091948791,64.1898422,88.16692393,11.97872614,381.6727509,341.5733919,4.717105263
Tlaxcala,Santa Ana Nopalucan,148,562,1.101242035,50.97978677,75.44475247,5.443070558,438.508327,372.8981439,3.797297297
Tlaxcala,Santa Apolonia Teacalco,133,481,1.490142195,49.30313829,69.46907586,8.605579779,390.0542058,401.1843143,3.616541353
Tlaxcala,Santa Catarina Ayometla,242,1008,1.9406503,75.57815457,102.5408487,5.347911982,287.213543,282.5750902,4.165289256
Tlaxcala,Santa Cruz Quilehtla,135,487,0.65073393,61.40402627,81.59661611,3.711692505,402.0958006,465.4153326,3.607407407
Tlaxcala,Santa Cruz Tlaxcala,235,958,7.238933658,332.6760774,419.6150948,20.98971717,942.0813676,1216.698837,4.076595745
Tlaxcala,Santa Isabel Xiloxoxtla,71,344,4.790017804,276.4890074,335.5702131,38.67908433,2124.068386,2709.707793,4.845070423
Tlaxcala,Tenancingo,290,1275,3.322978589,97.82599018,130.6977377,7.239604769,283.0341855,284.7445266,4.396551724
Tlaxcala,Teolocholco,443,1979,25.28621135,340.0694523,463.6214749,35.49240827,616.1638526,650.751607,4.467268623
Tlaxcala,Tepetitla de Lardizabal,383,1816,12.36394467,290.7050519,379.1434668,18.91205438,551.7440547,579.9428947,4.74151436
Tlaxcala,Tepeyanco,69,279,1.544049147,121.160423,155.2427927,15.37285093,1309.916287,1545.627167,4.043478261
Tlaxcala,Terrenate,183,715,2.233288043,80.00515143,112.1760767,8.676332725,454.4267945,435.8044937,3.907103825
Tlaxcala,Tetla de la Solidaridad,438,1913,44.13054184,1030.703532,1278.490138,64.07989464,1291.578286,1856.4357,4.367579909
Tlaxcala,Tetlatlahuca,161,689,3.380736038,141.2479615,182.7316392,13.6298018,657.4006501,736.7023029,4.279503106
Tlaxcala,Tlaxcala,2164,12278,418.0060633,7190.020043,9372.415635,94.56979586,2264.825335,2120.417647,5.673752311
Tlaxcala,Tlaxco,476,2222,52.65939187,944.4818835,1175.773102,65.83082292,1042.435962,1469.863364,4.668067227
Tlaxcala,Tocatlan,120,382,1.047335082,37.38281246,51.16030748,7.615874654,294.6796281,372.0208514,3.183333333
Tlaxcala,Totolac,226,1275,109.3887587,693.8906465,1140.271416,238.3197357,4141.98637,2484.251452,5.64159292
Tlaxcala,Tzompantepec,164,582,1.513245174,40.12993651,57.59847503,7.222437831,270.2454835,274.906811,3.548780488
Tlaxcala,Xaloztoc,514,2101,34.90860242,268.4314217,369.5779796,46.1534222,357.9656045,488.6270818,4.087548638
Tlaxcala,Xaltocan,30,158,2.468168338,112.0710536,154.7325844,43.39255165,3721.607637,2720.333763,5.266666667
Tlaxcala,Xicohtzinco,346,1436,7.550823885,219.7957185,289.7689277,14.60620529,501.1431062,560.5248523,4.150289017
Tlaxcala,Yauhquemehcan,312,2337,148.987266,4034.096852,4889.512962,177.0875125,6289.430598,5811.716068,7.490384615
Tlaxcala,Zacatelco,1223,6006,52.49767101,1496.647369,1937.132297,24.28019712,881.228439,895.9245832,4.910874898
Tlaxcala,Ziltlaltepec ,139,588,3.534755903,67.6559905,98.62435799,16.69858231,548.2336448,465.9125,4.230215827
Veracruz,Acajete,24,95,0.202074604,12.51941423,18.36748857,5.908614158,653.4721922,537.0610694,3.958333333
Veracruz,Acatlan,124,478,0.757779766,31.99341249,45.68126613,4.403648104,289.6521926,265.4652843,3.85483871
Veracruz,Acayucan,1341,9422,398.811071,7783.345411,10090.36468,117.5767916,3952.705683,2974.823898,7.026099925
Veracruz,Actopan,136,850,22.76987867,569.2641032,907.3199216,74.41136819,6439.663804,2965.097783,6.25
Veracruz,Acula,48,225,0.277852581,21.23299631,26.83244924,3.430278775,307.9629832,331.2648054,4.6875
Veracruz,Acultzingo,95,341,2.273339297,69.6795823,116.6900283,18.5185671,1308.102535,950.5541568,3.589473684
Veracruz,Agua Dulce,628,3526,55.41615361,1952.220353,2524.400162,43.65676689,2285.75573,1988.718852,5.614649682
Veracruz,alamo Temapache,839,5457,186.5204729,3292.93739,4345.143248,94.9445528,2866.12828,2211.809118,6.504171633
Veracruz,Alpatlahuac,29,161,0.729713849,12.43509862,15.69772084,12.58995598,242.6157447,270.8371436,5.551724138
Veracruz,Alto Lucero de Gutierrez Barrios,207,1009,10.70153425,366.5839161,468.5859519,29.46133203,1225.18118,1290.017487,4.874396135
Veracruz,Altotonga,517,2506,27.64773508,903.7702912,1101.160461,30.64615488,912.0053467,1220.582226,4.847195358
